"sample"	"reads_total"	"reads_assigned_bins"	"percentage_duplicates"	"median_bin_count"	"filter_corr_value"	"filtered"	"is_normal"	"find_normal_cv"	"timepoint"	"total_reads"	"dups_removed"	"reads_kept"	"dups_percentage"
"well_4832_DUKE_27_A_yes_67_7_S10016"	1625926	1252748	0.23	91	0.993	"kept"	FALSE	0.28	"recurrence"	1625926	373178	1252748	0.229517210500355
"well_4836_DUKE_27_A_yes_67_11_S10020"	2126245	1623094	0.24	115	0.987	"kept"	FALSE	0.31	"recurrence"	2126245	503151	1623094	0.236638298973072
"well_484_DUKE_27_A_yes_6_51_S5668"	2172813	1693140	0.22	124	0.995	"kept"	FALSE	0.28	"recurrence"	2172813	479673	1693140	0.220761289627777
"well_4841_DUKE_27_A_yes_67_16_S10025"	1801577	1377412	0.24	100	0.995	"kept"	FALSE	0.28	"recurrence"	1801577	424165	1377412	0.235440949790101
"well_4844_DUKE_27_A_yes_67_19_S10028"	1508627	1200512	0.2	87	0.999	"kept"	FALSE	0.29	"recurrence"	1508627	308115	1200512	0.204235374284034
"well_4845_DUKE_27_A_yes_67_20_S10029"	944415	703181	0.26	47	0.429	"removed"	FALSE	0.7	"recurrence"	944415	241234	703181	0.25543219876855
"well_4847_DUKE_27_A_yes_67_22_S10031"	1554283	1221298	0.21	88	0.995	"kept"	FALSE	0.3	"recurrence"	1554283	332985	1221298	0.214237046921314
"well_4853_DUKE_27_A_yes_67_28_S10037"	1460523	1134298	0.22	82	0.998	"kept"	FALSE	0.28	"recurrence"	1460523	326225	1134298	0.223361768352843
"well_4857_DUKE_27_A_yes_67_32_S10041"	953332	752585	0.21	55	0.988	"kept"	FALSE	0.28	"recurrence"	953332	200747	752585	0.210574070732966
"well_4862_DUKE_27_A_yes_67_37_S10046"	1473628	1138271	0.23	85	0.333	"removed"	TRUE	0.04	"recurrence"	1473628	335357	1138271	0.227572358831401
"well_4865_DUKE_27_A_yes_67_40_S10049"	1672419	1300272	0.22	94	0.994	"kept"	FALSE	0.29	"recurrence"	1672419	372147	1300272	0.222520193803108
"well_4866_DUKE_27_A_yes_67_41_S10050"	1124313	837826	0.25	59	0.378	"removed"	FALSE	0.35	"recurrence"	1124313	286487	837826	0.25481071552139
"well_4870_DUKE_27_A_yes_67_45_S10054"	1313907	1027837	0.22	74	0.907	"kept"	FALSE	0.3	"recurrence"	1313907	286070	1027837	0.217724694365735
"well_4871_DUKE_27_A_yes_67_46_S10055"	1666775	1254675	0.25	92	0.973	"kept"	FALSE	0.28	"recurrence"	1666775	412100	1254675	0.247243929144606
"well_4873_DUKE_27_A_yes_67_48_S10057"	1573956	1217946	0.23	88	0.998	"kept"	FALSE	0.29	"recurrence"	1573956	356010	1217946	0.226188025586484
"well_4878_DUKE_27_A_yes_67_53_S10062"	1849190	1397481	0.24	102	0.996	"kept"	FALSE	0.28	"recurrence"	1849190	451709	1397481	0.244273979418015
"well_4880_DUKE_27_A_yes_67_55_S10064"	1610006	1248743	0.22	91	0.994	"kept"	FALSE	0.29	"recurrence"	1610006	361263	1248743	0.224386120300173
"well_4881_DUKE_27_A_yes_67_56_S10065"	1724140	1336200	0.23	97	0.982	"kept"	FALSE	0.29	"recurrence"	1724140	387940	1336200	0.225004929994084
"well_4883_DUKE_27_A_yes_67_58_S10067"	1727915	1356684	0.21	100	0.98	"kept"	FALSE	0.28	"recurrence"	1727915	371231	1356684	0.214843322732889
"well_4886_DUKE_27_A_yes_67_61_S10070"	1533783	1163299	0.24	84	0.99	"kept"	FALSE	0.28	"recurrence"	1533783	370484	1163299	0.241549163082392
"well_4887_DUKE_27_A_yes_67_62_S10071"	1242279	949137	0.24	69	0.998	"kept"	FALSE	0.29	"recurrence"	1242279	293142	949137	0.235971146578184
"well_4889_DUKE_27_A_yes_67_64_S10073"	1138330	891919	0.22	65	0.995	"kept"	FALSE	0.28	"recurrence"	1138330	246411	891919	0.216467105320953
"well_4917_DUKE_27_A_yes_68_20_S10101"	1570869	1269792	0.19	91	0.997	"kept"	FALSE	0.3	"recurrence"	1570869	301077	1269792	0.191662703891922
"well_4918_DUKE_27_A_yes_68_21_S10102"	737948	652740	0.12	47	0.991	"kept"	FALSE	0.3	"recurrence"	737948	85208	652740	0.115466130404852
"well_4921_DUKE_27_A_yes_68_24_S10105"	1427944	1139313	0.2	82	0.996	"kept"	FALSE	0.28	"recurrence"	1427944	288631	1139313	0.20213047570493
"well_4928_DUKE_27_A_yes_68_31_S10112"	536008	438341	0.18	31	0.984	"kept"	FALSE	0.28	"recurrence"	536008	97667	438341	0.182211832659214
"well_4939_DUKE_27_A_yes_68_42_S10123"	1139278	926163	0.19	67	0.992	"kept"	FALSE	0.28	"recurrence"	1139278	213115	926163	0.187061454710791
"well_4945_DUKE_27_A_yes_68_48_S10129"	799536	661579	0.17	47	0.937	"kept"	FALSE	0.3	"recurrence"	799536	137957	661579	0.172546326869584
"well_4946_DUKE_27_A_yes_68_49_S10130"	459704	397001	0.14	29	0.92	"kept"	FALSE	0.32	"recurrence"	459704	62703	397001	0.136398639124306
"well_4947_DUKE_27_A_yes_68_50_S10131"	1024815	854085	0.17	61	0.995	"kept"	FALSE	0.29	"recurrence"	1024815	170730	854085	0.166595922190834
"well_4954_DUKE_27_A_yes_68_57_S10138"	263307	240286	0.09	17	0.9	"kept"	FALSE	0.45	"recurrence"	263307	23021	240286	0.0874302620135431
"well_4957_DUKE_27_A_yes_68_60_S10141"	1133701	895647	0.21	64	0.968	"kept"	FALSE	0.3	"recurrence"	1133701	238054	895647	0.209979527229843
"well_4963_DUKE_27_A_yes_68_66_S10147"	1319282	1029963	0.22	74	0.956	"kept"	FALSE	0.31	"recurrence"	1319282	289319	1029963	0.219300346703737
"well_4973_DUKE_27_A_yes_69_4_S10157"	237194	214779	0.09	16	0.982	"kept"	FALSE	0.46	"recurrence"	237194	22415	214779	0.0945007040650269
"well_4983_DUKE_27_A_yes_69_14_S10167"	2107208	1595185	0.24	116	0.951	"kept"	FALSE	0.31	"recurrence"	2107208	512023	1595185	0.24298645411369
"well_4984_DUKE_27_A_yes_69_15_S10168"	796926	564833	0.29	39	0.473	"removed"	FALSE	0.21	"recurrence"	796926	232093	564833	0.291235321723723
"well_4987_DUKE_27_A_yes_69_18_S10171"	1036389	835787	0.19	60	0.987	"kept"	FALSE	0.3	"recurrence"	1036389	200602	835787	0.193558596241373
"well_4992_DUKE_27_A_yes_69_23_S10176"	1500227	1091113	0.27	80	0.489	"removed"	FALSE	0.07	"recurrence"	1500227	409114	1091113	0.272701397855125
"well_5000_DUKE_27_A_yes_69_31_S10184"	1232862	925792	0.25	69	0.526	"removed"	TRUE	0.03	"recurrence"	1232862	307070	925792	0.249070861134498
"well_5003_DUKE_27_A_yes_69_34_S10187"	1875605	1380865	0.26	100	0.926	"kept"	FALSE	0.3	"recurrence"	1875605	494740	1380865	0.263776221539183
"well_5006_DUKE_27_A_yes_69_37_S10190"	1691884	1282414	0.24	93	0.981	"kept"	FALSE	0.29	"recurrence"	1691884	409470	1282414	0.242020138496493
"well_5007_DUKE_27_A_yes_69_38_S10191"	1997807	1466236	0.27	105	0.995	"kept"	FALSE	0.29	"recurrence"	1997807	531571	1466236	0.266077253708692
"well_5009_DUKE_27_A_yes_69_40_S10193"	1973305	1475263	0.25	108	0.968	"kept"	FALSE	0.3	"recurrence"	1973305	498042	1475263	0.252389772488287
"well_5010_DUKE_27_A_yes_69_41_S10194"	2076112	1548122	0.25	113	0.989	"kept"	FALSE	0.28	"recurrence"	2076112	527990	1548122	0.254316722797229
"well_5012_DUKE_27_A_yes_69_43_S10196"	2250130	1691784	0.25	124	0.98	"kept"	FALSE	0.3	"recurrence"	2250130	558346	1691784	0.248139440832307
"well_5013_DUKE_27_A_yes_69_44_S10197"	1778595	1350259	0.24	98	0.978	"kept"	FALSE	0.31	"recurrence"	1778595	428336	1350259	0.24082829424349
"well_5014_DUKE_27_A_yes_69_45_S10198"	1960140	1472206	0.25	107	0.998	"kept"	FALSE	0.28	"recurrence"	1960140	487934	1472206	0.248928137786077
"well_5015_DUKE_27_A_yes_69_46_S10199"	1763112	1260272	0.29	92	0.996	"kept"	FALSE	0.29	"recurrence"	1763112	502840	1260272	0.285200259541084
"well_5016_DUKE_27_A_yes_69_47_S10200"	1963915	1475571	0.25	108	0.996	"kept"	FALSE	0.29	"recurrence"	1963915	488344	1475571	0.24865841953445
"well_5017_DUKE_27_A_yes_69_48_S10201"	1423774	1038877	0.27	77	0.596	"removed"	FALSE	0.42	"recurrence"	1423774	384897	1038877	0.270335741487062
"well_5019_DUKE_27_A_yes_69_50_S10203"	2054874	1533101	0.25	110	0.997	"kept"	FALSE	0.28	"recurrence"	2054874	521773	1533101	0.253919705052475
"well_5024_DUKE_27_A_yes_69_55_S10208"	2585773	1934005	0.25	141	0.999	"kept"	FALSE	0.28	"recurrence"	2585773	651768	1934005	0.252059248820372
"well_5026_DUKE_27_A_yes_69_57_S10210"	2130569	1599913	0.25	114	0.958	"kept"	FALSE	0.29	"recurrence"	2130569	530656	1599913	0.249067737303978
"well_5028_DUKE_27_A_yes_69_59_S10212"	1329094	944491	0.29	64	0.692	"removed"	FALSE	0.7	"recurrence"	1329094	384603	944491	0.289372309257284
"well_5030_DUKE_27_A_yes_69_61_S10214"	793884	589086	0.26	39	0.978	"kept"	FALSE	0.28	"recurrence"	793884	204798	589086	0.257969678189761
"well_5039_DUKE_27_A_yes_69_70_S10223"	1331591	978031	0.27	67	0.995	"kept"	FALSE	0.28	"recurrence"	1331591	353560	978031	0.26551696429309
"well_5048_DUKE_27_A_yes_70_7_S10232"	1979026	1467256	0.26	103	0.997	"kept"	FALSE	0.29	"recurrence"	1979026	511770	1467256	0.258596905750607
"well_5056_DUKE_27_A_yes_70_15_S10240"	2036065	1499998	0.26	106	0.997	"kept"	FALSE	0.29	"recurrence"	2036065	536067	1499998	0.263285798832552
"well_5058_DUKE_27_A_yes_70_17_S10242"	1899277	1406036	0.26	96	0.601	"removed"	FALSE	0.63	"recurrence"	1899277	493241	1406036	0.259699348752183
"well_5059_DUKE_27_A_yes_70_18_S10243"	2527420	1874865	0.26	133	0.976	"kept"	FALSE	0.29	"recurrence"	2527420	652555	1874865	0.258190170213103
"well_5061_DUKE_27_A_yes_70_20_S10245"	2050102	1544569	0.25	109	0.997	"kept"	FALSE	0.28	"recurrence"	2050102	505533	1544569	0.246589194098635
"well_5064_DUKE_27_A_yes_70_23_S10248"	1846027	1363384	0.26	98	0.995	"kept"	FALSE	0.3	"recurrence"	1846027	482643	1363384	0.261449588765495
"well_5066_DUKE_27_A_yes_70_25_S10250"	1735482	1275078	0.27	91	0.988	"kept"	FALSE	0.29	"recurrence"	1735482	460404	1275078	0.265288836184991
"well_5088_DUKE_27_A_yes_70_47_S10272"	1075198	779183	0.28	54	0.994	"kept"	FALSE	0.28	"recurrence"	1075198	296015	779183	0.275312082053724
"well_509_DUKE_27_D_yes_7_4_S5693"	911787	716638	0.21	54	0.311	"removed"	TRUE	0.03	"recurrence"	911787	195149	716638	0.214029153738757
"well_5090_DUKE_27_A_yes_70_49_S10274"	1165840	872198	0.25	62	0.994	"kept"	FALSE	0.29	"recurrence"	1165840	293642	872198	0.251871611884993
"well_5093_DUKE_27_A_yes_70_52_S10277"	2181994	1601229	0.27	116	0.993	"kept"	FALSE	0.29	"recurrence"	2181994	580765	1601229	0.266162510071063
"well_5095_DUKE_27_A_yes_70_54_S10279"	2003559	1495413	0.25	108	0.998	"kept"	FALSE	0.28	"recurrence"	2003559	508146	1495413	0.253621680220048
"well_5097_DUKE_27_A_yes_70_56_S10281"	2130048	1577511	0.26	113	0.958	"kept"	FALSE	0.33	"recurrence"	2130048	552537	1577511	0.259401196592753
"well_5098_DUKE_27_A_yes_70_57_S10282"	1130586	901004	0.2	63	0.996	"kept"	FALSE	0.29	"recurrence"	1130586	229582	901004	0.203064605434704
"well_510_DUKE_27_D_yes_7_5_S5694"	1309985	1010990	0.23	76	0.688	"removed"	TRUE	0.02	"recurrence"	1309985	298995	1010990	0.228243071485551
"well_5103_DUKE_27_A_yes_70_62_S10287"	2196235	1619636	0.26	117	0.998	"kept"	FALSE	0.29	"recurrence"	2196235	576599	1619636	0.262539755536179
"well_5109_DUKE_27_A_yes_70_68_S10293"	1923225	1387886	0.28	100	0.991	"kept"	FALSE	0.29	"recurrence"	1923225	535339	1387886	0.278354846676806
"well_5116_DUKE_27_A_yes_71_3_S10300"	2271638	1741310	0.23	127	0.991	"kept"	FALSE	0.31	"recurrence"	2271638	530328	1741310	0.233456210892757
"well_5119_DUKE_27_A_yes_71_6_S10303"	160128	145662	0.09	10	0.944	"kept"	FALSE	0.32	"recurrence"	160128	14466	145662	0.0903402278177458
"well_5121_DUKE_27_A_yes_71_8_S10305"	1315984	1054791	0.2	77	0.99	"kept"	FALSE	0.29	"recurrence"	1315984	261193	1054791	0.198477337110482
"well_5123_DUKE_27_A_yes_71_10_S10307"	1351622	1096196	0.19	80	0.996	"kept"	FALSE	0.29	"recurrence"	1351622	255426	1096196	0.188977391608009
"well_5131_DUKE_27_A_yes_71_18_S10315"	1164720	919736	0.21	66	0.989	"kept"	FALSE	0.3	"recurrence"	1164720	244984	919736	0.210337248437393
"well_5139_DUKE_27_A_yes_71_26_S10323"	1700123	1316026	0.23	95	0.997	"kept"	FALSE	0.28	"recurrence"	1700123	384097	1316026	0.225923065566433
"well_5144_DUKE_27_A_yes_71_31_S10328"	1659908	1231869	0.26	88	0.998	"kept"	FALSE	0.28	"recurrence"	1659908	428039	1231869	0.25786911081819
"well_5159_DUKE_27_A_yes_71_46_S10343"	2163331	1577262	0.27	114	0.998	"kept"	FALSE	0.28	"recurrence"	2163331	586069	1577262	0.270910461690791
"well_5160_DUKE_27_A_yes_71_47_S10344"	1298423	983775	0.24	71	0.993	"kept"	FALSE	0.29	"recurrence"	1298423	314648	983775	0.242330889086222
"well_5161_DUKE_27_A_yes_71_48_S10345"	1491043	1097339	0.26	79	0.996	"kept"	FALSE	0.3	"recurrence"	1491043	393704	1097339	0.264046040255043
"well_5162_DUKE_27_A_yes_71_49_S10346"	1328420	1036510	0.22	74	0.983	"kept"	FALSE	0.29	"recurrence"	1328420	291910	1036510	0.219742250191957
"well_5169_DUKE_27_A_yes_71_56_S10353"	1866120	1411609	0.24	100	0.922	"kept"	FALSE	0.29	"recurrence"	1866120	454511	1411609	0.243559363813688
"well_5172_DUKE_27_A_yes_71_59_S10356"	1299451	1003437	0.23	72	0.995	"kept"	FALSE	0.28	"recurrence"	1299451	296014	1003437	0.22779927831061
"well_5173_DUKE_27_A_yes_71_60_S10357"	1616818	1196965	0.26	84	0.975	"kept"	FALSE	0.27	"recurrence"	1616818	419853	1196965	0.259678578541308
"well_5179_DUKE_27_A_yes_71_66_S10363"	1697611	1247448	0.27	88	0.973	"kept"	FALSE	0.3	"recurrence"	1697611	450163	1247448	0.265174412748268
"well_5180_DUKE_27_A_yes_71_67_S10364"	1629509	1164082	0.29	83	0.966	"kept"	FALSE	0.31	"recurrence"	1629509	465427	1164082	0.28562407449115
"well_534_DUKE_27_A_yes_7_29_S5718"	1911962	1495729	0.22	109	0.979	"kept"	FALSE	0.3	"recurrence"	1911962	416233	1495729	0.217699410343929
"well_535_DUKE_27_A_yes_7_30_S5719"	2027601	1619693	0.2	118	0.914	"kept"	FALSE	0.32	"recurrence"	2027601	407908	1619693	0.201177647870562
"well_536_DUKE_27_A_yes_7_31_S5720"	1819860	1393913	0.23	100	0.994	"kept"	FALSE	0.29	"recurrence"	1819860	425947	1393913	0.234054817403537
"well_540_DUKE_27_A_yes_7_35_S5724"	413749	321705	0.22	21	0.2	"removed"	FALSE	0.14	"recurrence"	413749	92044	321705	0.222463377554991
"well_541_DUKE_27_D_yes_7_36_S5725"	949979	728019	0.23	54	0.29	"removed"	TRUE	0.05	"recurrence"	949979	221960	728019	0.23364727009755
"well_548_DUKE_27_D_yes_7_43_S5732"	1397233	1075955	0.23	81	0.531	"removed"	TRUE	0.02	"recurrence"	1397233	321278	1075955	0.229938743216056
"well_549_DUKE_27_D_yes_7_44_S5733"	511805	393407	0.23	28	0.292	"removed"	FALSE	0.11	"recurrence"	511805	118398	393407	0.231334199548656
"well_552_DUKE_27_A_yes_7_47_S5736"	1323175	1071945	0.19	78	0.98	"kept"	FALSE	0.29	"recurrence"	1323175	251230	1071945	0.1898690649385
"well_553_DUKE_27_A_yes_7_48_S5737"	1677300	1329972	0.21	97	0.985	"kept"	FALSE	0.29	"recurrence"	1677300	347328	1329972	0.207075657306385
"well_558_DUKE_27_A_yes_7_53_S5742"	2744245	2141548	0.22	156	0.998	"kept"	FALSE	0.29	"recurrence"	2744245	602697	2141548	0.219622154727439
"well_563_DUKE_27_D_yes_7_58_S5747"	465523	403884	0.13	30	0.667	"removed"	TRUE	0.01	"recurrence"	465523	61639	403884	0.13240806576689
"well_570_DUKE_27_A_yes_7_65_S5754"	1889276	1461669	0.23	105	0.995	"kept"	FALSE	0.29	"recurrence"	1889276	427607	1461669	0.226333791357112
"well_573_DUKE_27_A_yes_7_68_S5757"	1414546	1123387	0.21	81	0.995	"kept"	FALSE	0.29	"recurrence"	1414546	291159	1123387	0.205832118573733
"well_580_DUKE_27_D_yes_8_3_S5764"	613525	462460	0.25	31	0.446	"removed"	FALSE	0.3	"recurrence"	613525	151065	462460	0.246224685220651
"well_583_DUKE_27_D_yes_8_6_S5767"	2088439	1540154	0.26	116	0.654	"removed"	TRUE	0.02	"recurrence"	2088439	548285	1540154	0.262533404135816
"well_588_DUKE_27_A_yes_8_11_S5772"	2359954	1745454	0.26	124	0.958	"kept"	FALSE	0.28	"recurrence"	2359954	614500	1745454	0.260386431260948
"well_599_DUKE_27_D_yes_8_22_S5783"	747592	548305	0.27	38	0.156	"removed"	FALSE	0.34	"recurrence"	747592	199287	548305	0.266571873428287
"well_602_DUKE_27_D_yes_8_25_S5786"	932680	660294	0.29	43	0.217	"removed"	FALSE	0.43	"recurrence"	932680	272386	660294	0.292046575459965
"well_609_DUKE_27_A_yes_8_32_S5793"	2497035	1973336	0.21	138	0.584	"removed"	FALSE	0.24	"recurrence"	2497035	523699	1973336	0.209728337808641
"well_616_DUKE_27_D_yes_8_39_S5800"	788739	562827	0.29	40	0.914	"kept"	FALSE	0.33	"recurrence"	788739	225912	562827	0.286421744075036
"well_619_DUKE_27_D_yes_8_42_S5803"	1504146	1175088	0.22	89	0.714	"removed"	TRUE	0.01	"recurrence"	1504146	329058	1175088	0.218767327107874
"well_621_DUKE_27_D_yes_8_44_S5805"	1506494	1161553	0.23	87	0.231	"removed"	TRUE	0.05	"recurrence"	1506494	344941	1161553	0.22896938188934
"well_623_DUKE_27_A_yes_8_46_S5807"	2794861	2168182	0.22	157	0.997	"kept"	FALSE	0.28	"recurrence"	2794861	626679	2168182	0.22422546237541
"well_629_DUKE_27_A_yes_8_52_S5813"	1663658	1244638	0.25	92	0.356	"removed"	FALSE	0.37	"recurrence"	1663658	419020	1244638	0.251866669712164
"well_630_DUKE_27_A_yes_8_53_S5814"	2264901	1718589	0.24	126	0.995	"kept"	FALSE	0.28	"recurrence"	2264901	546312	1718589	0.241207893854963
"well_632_DUKE_27_D_yes_8_55_S5816"	1459881	1096467	0.25	83	0.224	"removed"	FALSE	0.06	"recurrence"	1459881	363414	1096467	0.248933988455223
"well_633_DUKE_27_D_yes_8_56_S5817"	560536	407633	0.27	30	0.174	"removed"	FALSE	0.08	"recurrence"	560536	152903	407633	0.272779982017212
"well_636_DUKE_27_D_yes_8_59_S5820"	1094087	821857	0.25	62	0.24	"removed"	FALSE	0.24	"recurrence"	1094087	272230	821857	0.24881933520826
"well_645_DUKE_27_A_yes_8_68_S5829"	1920469	1482609	0.23	109	0.996	"kept"	FALSE	0.28	"recurrence"	1920469	437860	1482609	0.227996390465037
"well_646_DUKE_27_A_yes_8_69_S5830"	1336069	1082197	0.19	78	0.967	"kept"	FALSE	0.32	"recurrence"	1336069	253872	1082197	0.19001413849135
"well_655_DUKE_27_A_yes_9_6_S5839"	1967042	1482546	0.25	108	0.993	"kept"	FALSE	0.29	"recurrence"	1967042	484496	1482546	0.246306891261092
"well_659_DUKE_27_A_yes_9_10_S5843"	1664953	1269279	0.24	93	0.917	"kept"	FALSE	0.33	"recurrence"	1664953	395674	1269279	0.237648750445208
"well_665_DUKE_27_A_yes_9_16_S5849"	1929691	1469210	0.24	108	0.679	"removed"	FALSE	0.44	"recurrence"	1929691	460481	1469210	0.238629397141822
"well_666_DUKE_27_A_yes_9_17_S5850"	1902801	1463523	0.23	107	0.996	"kept"	FALSE	0.28	"recurrence"	1902801	439278	1463523	0.230858613170794
"well_668_DUKE_27_A_yes_9_19_S5852"	1030056	811307	0.21	60	0.94	"kept"	FALSE	0.29	"recurrence"	1030056	218749	811307	0.212366123783561
"well_671_DUKE_27_A_yes_9_22_S5855"	2063088	1594426	0.23	118	0.998	"kept"	FALSE	0.29	"recurrence"	2063088	468662	1594426	0.227165297844784
"well_680_DUKE_27_A_yes_9_31_S5864"	1351880	1078207	0.2	78	0.994	"kept"	FALSE	0.29	"recurrence"	1351880	273673	1078207	0.202438825931296
"well_681_DUKE_27_A_yes_9_32_S5865"	2219026	1755673	0.21	128	0.986	"kept"	FALSE	0.29	"recurrence"	2219026	463353	1755673	0.208809180243945
"well_693_DUKE_27_A_yes_9_44_S5877"	1612524	1246293	0.23	92	0.991	"kept"	FALSE	0.29	"recurrence"	1612524	366231	1246293	0.227116619659614
"well_695_DUKE_27_A_yes_9_46_S5879"	2076171	1574167	0.24	115	0.995	"kept"	FALSE	0.28	"recurrence"	2076171	502004	1574167	0.241793185628737
"well_705_DUKE_27_A_yes_9_56_S5889"	2316685	1720643	0.26	125	0.994	"kept"	FALSE	0.28	"recurrence"	2316685	596042	1720643	0.257282280499939
"well_707_DUKE_27_A_yes_9_58_S5891"	575262	495303	0.14	35	0.989	"kept"	FALSE	0.3	"recurrence"	575262	79959	495303	0.138995796697852
"well_709_DUKE_27_A_yes_9_60_S5893"	1679402	1222345	0.27	88	0.985	"kept"	FALSE	0.29	"recurrence"	1679402	457057	1222345	0.27215461217743
"well_713_DUKE_27_A_yes_9_64_S5897"	1698824	1320729	0.22	96	0.996	"kept"	FALSE	0.28	"recurrence"	1698824	378095	1320729	0.222562784608647
"well_715_DUKE_27_A_yes_9_66_S5899"	2645594	2004874	0.24	146	0.996	"kept"	FALSE	0.28	"recurrence"	2645594	640720	2004874	0.242183796909125
"well_727_DUKE_27_A_yes_10_6_S5911"	2809942	2094388	0.25	137	0.843	"kept"	FALSE	0.37	"recurrence"	2809942	715554	2094388	0.254650807739092
"well_729_DUKE_27_A_yes_10_8_S5913"	2165462	1632490	0.25	118	0.964	"kept"	FALSE	0.29	"recurrence"	2165462	532972	1632490	0.246123921823611
"well_731_DUKE_27_A_yes_10_10_S5915"	2154954	1609085	0.25	117	0.995	"kept"	FALSE	0.3	"recurrence"	2154954	545869	1609085	0.253308887335878
"well_732_DUKE_27_A_yes_10_11_S5916"	2503638	1930125	0.23	141	0.997	"kept"	FALSE	0.28	"recurrence"	2503638	573513	1930125	0.229071854637132
"well_733_DUKE_27_A_yes_10_12_S5917"	2429856	1827398	0.25	133	0.996	"kept"	FALSE	0.29	"recurrence"	2429856	602458	1827398	0.247939795609287
"well_734_DUKE_27_A_yes_10_13_S5918"	869511	617734	0.29	44	0.992	"kept"	FALSE	0.27	"recurrence"	869511	251777	617734	0.28956160416602
"well_738_DUKE_27_A_yes_10_17_S5922"	1888792	1460740	0.23	108	0.976	"kept"	FALSE	0.26	"recurrence"	1888792	428052	1460740	0.226627389357854
"well_739_DUKE_27_A_yes_10_18_S5923"	133091	106395	0.2	8	0.307	"removed"	FALSE	0.26	"recurrence"	133091	26696	106395	0.200584562442239
"well_74_DUKE_27_D_yes_1_1_S5258"	1389990	1026837	0.26	76	0.263	"removed"	FALSE	0.07	"recurrence"	1389990	363153	1026837	0.261263030669285
"well_740_DUKE_27_A_yes_10_19_S5924"	1575069	1239909	0.21	92	0.895	"kept"	FALSE	0.35	"recurrence"	1575069	335160	1239909	0.212790677741737
"well_766_DUKE_27_A_yes_10_45_S5950"	1246242	943815	0.24	68	0.959	"kept"	FALSE	0.29	"recurrence"	1246242	302427	943815	0.242671166595252
"well_773_DUKE_27_A_yes_10_52_S5957"	1924730	1477070	0.23	108	0.924	"kept"	FALSE	0.32	"recurrence"	1924730	447660	1477070	0.232583271419887
"well_776_DUKE_27_A_yes_10_55_S5960"	1746491	1334697	0.24	90	0.341	"removed"	FALSE	0.09	"recurrence"	1746491	411794	1334697	0.235783637018456
"well_777_DUKE_27_A_yes_10_56_S5961"	1367661	1031526	0.25	75	0.997	"kept"	FALSE	0.29	"recurrence"	1367661	336135	1031526	0.245773623726932
"well_781_DUKE_27_A_yes_10_60_S5965"	1741691	1291728	0.26	93	0.978	"kept"	FALSE	0.26	"recurrence"	1741691	449963	1291728	0.258348352262255
"well_782_DUKE_27_A_yes_10_61_S5966"	1726847	1325824	0.23	97	0.998	"kept"	FALSE	0.29	"recurrence"	1726847	401023	1325824	0.232228448727652
"well_795_DUKE_27_A_yes_11_2_S5979"	1507136	1100112	0.27	78	0.335	"removed"	FALSE	0.3	"recurrence"	1507136	407024	1100112	0.270064546265234
"well_797_DUKE_27_A_yes_11_4_S5981"	2158674	1556948	0.28	107	0.818	"kept"	FALSE	0.37	"recurrence"	2158674	601726	1556948	0.278747972134746
"well_807_DUKE_27_A_yes_11_14_S5991"	2694037	2022423	0.25	148	0.997	"kept"	FALSE	0.29	"recurrence"	2694037	671614	2022423	0.249296501866901
"well_821_DUKE_27_A_yes_11_28_S6005"	1682680	1333531	0.21	98	0.956	"kept"	FALSE	0.29	"recurrence"	1682680	349149	1333531	0.207495780540566
"well_823_DUKE_27_A_yes_11_30_S6007"	1839725	1397019	0.24	104	0.832	"kept"	FALSE	0.39	"recurrence"	1839725	442706	1397019	0.240637051733275
"well_826_DUKE_27_A_yes_11_33_S6010"	795767	665104	0.16	49	0.994	"kept"	FALSE	0.29	"recurrence"	795767	130663	665104	0.164197560341155
"well_830_DUKE_27_A_yes_11_37_S6014"	2082847	1636754	0.21	121	0.997	"kept"	FALSE	0.29	"recurrence"	2082847	446093	1636754	0.214174636927244
"well_832_DUKE_27_A_yes_11_39_S6016"	2002852	1504144	0.25	110	0.979	"kept"	FALSE	0.29	"recurrence"	2002852	498708	1504144	0.248998927529343
"well_836_DUKE_27_A_yes_11_43_S6020"	2009358	1511416	0.25	109	0.984	"kept"	FALSE	0.29	"recurrence"	2009358	497942	1511416	0.247811490038112
"well_837_DUKE_27_A_yes_11_44_S6021"	1387293	1045659	0.25	76	0.998	"kept"	FALSE	0.28	"recurrence"	1387293	341634	1045659	0.246259441949177
"well_843_DUKE_27_A_yes_11_50_S6027"	1829501	1446285	0.21	107	0.991	"kept"	FALSE	0.31	"recurrence"	1829501	383216	1446285	0.209464766622155
"well_846_DUKE_27_A_yes_11_53_S6030"	2005865	1453188	0.28	106	0.997	"kept"	FALSE	0.29	"recurrence"	2005865	552677	1453188	0.275530506788842
"well_848_DUKE_27_A_yes_11_55_S6032"	1903779	1439872	0.24	106	0.989	"kept"	FALSE	0.29	"recurrence"	1903779	463907	1439872	0.243676918381808
"well_852_DUKE_27_A_yes_11_59_S6036"	1276422	963698	0.25	69	0.995	"kept"	FALSE	0.29	"recurrence"	1276422	312724	963698	0.245000477898375
"well_853_DUKE_27_A_yes_11_60_S6037"	1742907	1277156	0.27	92	0.995	"kept"	FALSE	0.28	"recurrence"	1742907	465751	1277156	0.267226535896637
