"sample"	"reads_total"	"reads_assigned_bins"	"percentage_duplicates"	"median_bin_count"	"filter_corr_value"	"filtered"	"is_normal"	"find_normal_cv"	"timepoint"	"total_reads"	"dups_removed"	"reads_kept"	"dups_percentage"
"SC89_NKI_12RE_R49C23yesS_A_W_B1_S8736"	1804188	1174397	0.35	78	0.988	"kept"	FALSE	0.37	"recurrence"	1804188	629791	1174397	0.349071715364474
"SC89_NKI_12RE_R49C24yesS_A_W_B1_S8737"	664215	412278	0.38	26	0.963	"kept"	FALSE	0.37	"recurrence"	664215	251937	412278	0.379300377136921
"SC89_NKI_12RE_R49C28yesS_A_W_B2_S8741"	1186390	814912	0.31	54	0.987	"kept"	FALSE	0.36	"recurrence"	1186390	371478	814912	0.313116260251688
"SC89_NKI_12RE_R49C29yesS_A_W_B2_S8742"	2032642	1355267	0.33	97	0.748	"removed"	TRUE	0.01	"recurrence"	2032642	677375	1355267	0.333248550408778
"SC89_NKI_12RE_R49C32yesS_A_W_B2_S8745"	1735487	1185504	0.32	79	0.917	"kept"	FALSE	0.41	"recurrence"	1735487	549983	1185504	0.316904131232328
"SC89_NKI_12RE_R49C37yesS_A_W_B1_S8750"	1723098	1163898	0.32	85	0.759	"removed"	TRUE	0.02	"recurrence"	1723098	559200	1163898	0.324531744567053
"SC89_NKI_12RE_R49C40yesS_A_W_B1_S8753"	1075958	698976	0.35	47	0.984	"kept"	FALSE	0.36	"recurrence"	1075958	376982	698976	0.350368694688826
"SC89_NKI_12RE_R49C44yesS_A_W_B1_S8757"	916719	621963	0.32	44	1	"kept"	TRUE	0	"recurrence"	916719	294756	621963	0.321533643351998
"SC89_NKI_12RE_R49C45yesS_A_W_B2_S8758"	1845877	1246931	0.32	90	0.731	"removed"	TRUE	0.02	"recurrence"	1845877	598946	1246931	0.324477741474649
"SC89_NKI_12RE_R49C46yesS_A_W_B2_S8759"	936673	602146	0.36	41	1	"kept"	TRUE	0.01	"recurrence"	936673	334527	602146	0.357143848493551
"SC89_NKI_12RE_R49C47yesS_A_W_B2_S8760"	1119495	786319	0.3	57	0.442	"removed"	FALSE	0.08	"recurrence"	1119495	333176	786319	0.297612762897557
"SC89_NKI_12RE_R49C4yesS_A_W_B1_S8717"	1570971	1012588	0.36	72	0.568	"removed"	TRUE	0.02	"recurrence"	1570971	558383	1012588	0.355438133485596
"SC89_NKI_12RE_R49C51yesS_A_W_B2_S8764"	1029197	658534	0.36	46	1	"kept"	TRUE	0	"recurrence"	1029197	370663	658534	0.360147765685287
"SC89_NKI_12RE_R49C53yesS_A_W_B2_S8766"	479526	292371	0.39	20	0.656	"removed"	TRUE	0.03	"recurrence"	479526	187155	292371	0.39029166301723
"SC89_NKI_12RE_R49C55yesS_A_W_B1_S8768"	945006	615791	0.35	41	0.983	"kept"	FALSE	0.37	"recurrence"	945006	329215	615791	0.348373449480744
"SC89_NKI_12RE_R49C59yesS_A_W_B1_S8772"	541444	360768	0.33	26	0.71	"removed"	TRUE	0.02	"recurrence"	541444	180676	360768	0.333692865744195
"SC89_NKI_12RE_R49C67yesS_A_W_B2_S8780"	1159003	742694	0.36	51	0.868	"kept"	FALSE	0.41	"recurrence"	1159003	416309	742694	0.359195791555328
"SC89_NKI_12RE_R4C17yesS_A_W_A2_S5490"	1745658	1148989	0.34	76	0.986	"kept"	FALSE	0.39	"recurrence"	1745658	596669	1148989	0.341801773314131
"SC89_NKI_12RE_R4C31yesS_A_W_A2_S5504"	1056627	680312	0.36	49	0.734	"removed"	TRUE	0.01	"recurrence"	1056627	376315	680312	0.356147438973261
"SC89_NKI_12RE_R4C39yesS_A_W_A1_S5512"	1741043	1090405	0.37	74	0.986	"kept"	FALSE	0.39	"recurrence"	1741043	650638	1090405	0.37370587630518
"SC89_NKI_12RE_R4C41yesS_A_W_A1_S5514"	1405597	890918	0.37	65	0.274	"removed"	FALSE	0.12	"recurrence"	1405597	514679	890918	0.366163985836623
"SC89_NKI_12RE_R4C48yesS_A_W_A2_S5521"	1264931	801909	0.37	53	0.987	"kept"	FALSE	0.39	"recurrence"	1264931	463022	801909	0.366045262547918
"SC89_NKI_12RE_R4C55yesS_A_W_A1_S5528"	1418954	909768	0.36	68	0.373	"removed"	TRUE	0.02	"recurrence"	1418954	509186	909768	0.358846023197369
"SC89_NKI_12RE_R4C61yesS_A_W_A1_S5534"	1188609	779040	0.34	57	0.485	"removed"	TRUE	0.04	"recurrence"	1188609	409569	779040	0.344578410562262
"SC89_NKI_12RE_R4C62yesS_A_W_A1_S5535"	659227	425562	0.35	30	0.579	"removed"	TRUE	0.03	"recurrence"	659227	233665	425562	0.354453018459499
"SC89_NKI_12RE_R4C63yesS_A_W_A2_S5536"	719623	454515	0.37	31	0.583	"removed"	FALSE	0.1	"recurrence"	719623	265108	454515	0.368398453078904
"SC89_NKI_12RE_R4C64yesS_A_W_A2_S5537"	587443	386975	0.34	26	0.965	"kept"	FALSE	0.36	"recurrence"	587443	200468	386975	0.341255236678282
"SC89_NKI_12RE_R4C71yesS_A_W_A2_S5544"	792668	501351	0.37	36	0.499	"removed"	FALSE	0.66	"recurrence"	792668	291317	501351	0.367514520581126
"SC89_NKI_12RE_R50C14yesS_A_W_B2_S8799"	1085228	757919	0.3	52	0.553	"removed"	TRUE	0.01	"recurrence"	1085228	327309	757919	0.301603902590055
"SC89_NKI_12RE_R50C15yesS_A_W_B2_S8800"	1920005	1289394	0.33	91	1	"kept"	TRUE	0	"recurrence"	1920005	630611	1289394	0.328442373847985
"SC89_NKI_12RE_R50C23yesS_A_W_B1_S8808"	1070082	701765	0.34	46	0.981	"kept"	FALSE	0.38	"recurrence"	1070082	368317	701765	0.344195117757331
"SC89_NKI_12RE_R50C27yesS_A_W_B2_S8812"	481133	304537	0.37	21	0.314	"removed"	FALSE	0.33	"recurrence"	481133	176596	304537	0.367041961370349
"SC89_NKI_12RE_R50C35yesS_A_W_B2_S8820"	1111295	801171	0.28	58	1	"kept"	TRUE	0	"recurrence"	1111295	310124	801171	0.279065414673871
"SC89_NKI_12RE_R50C43yesS_A_W_B1_S8828"	802033	533385	0.33	39	0.593	"removed"	TRUE	0.04	"recurrence"	802033	268648	533385	0.334958785985115
"SC89_NKI_12RE_R50C47yesS_A_W_B2_S8832"	1219348	862830	0.29	63	0.887	"kept"	TRUE	0.01	"recurrence"	1219348	356518	862830	0.292384126598805
"SC89_NKI_12RE_R50C49yesS_A_W_B2_S8834"	151779	131668	0.13	10	0.567	"removed"	TRUE	0.06	"recurrence"	151779	20111	131668	0.132501861258804
"SC89_NKI_12RE_R50C52yesS_A_W_B2_S8837"	1380629	923784	0.33	67	0.837	"kept"	TRUE	0.02	"recurrence"	1380629	456845	923784	0.330896279884024
"SC89_NKI_12RE_R50C53yesS_A_W_B2_S8838"	1219631	770336	0.37	53	0.903	"kept"	FALSE	0.21	"recurrence"	1219631	449295	770336	0.368386011834727
"SC89_NKI_12RE_R50C56yesS_A_W_B1_S8841"	824227	544726	0.34	34	0.856	"kept"	FALSE	0.38	"recurrence"	824227	279501	544726	0.339106823726959
"SC89_NKI_12RE_R50C65yesS_A_W_B2_S8850"	749266	461517	0.38	32	0.674	"removed"	TRUE	0.03	"recurrence"	749266	287749	461517	0.384041181636428
"SC89_NKI_12RE_R50C66yesS_A_W_B2_S8851"	693148	450901	0.35	31	1	"kept"	TRUE	0	"recurrence"	693148	242247	450901	0.349488132404624
"SC89_NKI_12RE_R50C71yesS_A_W_B2_S8856"	682289	473573	0.31	32	0.932	"kept"	FALSE	0.4	"recurrence"	682289	208716	473573	0.305905562012578
"SC89_NKI_12RE_R50C9yesS_A_W_B2_S8794"	1634061	1134380	0.31	75	0.986	"kept"	FALSE	0.38	"recurrence"	1634061	499681	1134380	0.305790909886473
"SC89_NKI_12RE_R51C10yesS_A_W_B2_S8867"	1821020	1175762	0.35	88	0.323	"removed"	TRUE	0.07	"recurrence"	1821020	645258	1175762	0.354338777168839
"SC89_NKI_12RE_R51C13yesS_A_W_B2_S8870"	914229	561198	0.39	41	0.613	"removed"	TRUE	0.02	"recurrence"	914229	353031	561198	0.38615160971704
"SC89_NKI_12RE_R51C17yesS_A_W_B2_S8874"	1701609	1173409	0.31	86	0.917	"kept"	TRUE	0.01	"recurrence"	1701609	528200	1173409	0.31041208644289
"SC89_NKI_12RE_R51C20yesS_A_W_B1_S8877"	2087422	1389381	0.33	102	0.736	"removed"	TRUE	0.01	"recurrence"	2087422	698041	1389381	0.334403393276491
"SC89_NKI_12RE_R51C21yesS_A_W_B1_S8878"	1964346	1317958	0.33	95	0.78	"removed"	TRUE	0.01	"recurrence"	1964346	646388	1317958	0.32906015539014
"SC89_NKI_12RE_R51C3yesS_A_W_B1_S8860"	745816	487614	0.35	34	0.397	"removed"	FALSE	0.16	"recurrence"	745816	258202	487614	0.346200671479292
"SC89_NKI_12RE_R51C48yesS_A_W_B2_S8905"	1866240	1232302	0.34	89	0.624	"removed"	TRUE	0.01	"recurrence"	1866240	633938	1232302	0.339687285665295
"SC89_NKI_12RE_R51C51yesS_A_W_B2_S8908"	1940367	1271926	0.34	93	0.846	"kept"	TRUE	0.02	"recurrence"	1940367	668441	1271926	0.344492047123044
"SC89_NKI_12RE_R51C66yesS_A_W_B2_S8923"	390406	246660	0.37	17	0.745	"removed"	TRUE	0.03	"recurrence"	390406	143746	246660	0.368196185509444
"SC89_NKI_12RE_R51C67yesS_A_W_B2_S8924"	790252	482538	0.39	31	0.979	"kept"	FALSE	0.37	"recurrence"	790252	307714	482538	0.389387182822695
"SC89_NKI_12RE_R51C70yesS_A_W_B2_S8927"	761148	497728	0.35	35	1	"kept"	TRUE	0	"recurrence"	761148	263420	497728	0.346082496439589
"SC89_NKI_12RE_R51C8yesS_A_W_B1_S8865"	1413458	967850	0.32	70	0.581	"removed"	TRUE	0.05	"recurrence"	1413458	445608	967850	0.315260870857146
"SC89_NKI_12RE_R51C9yesS_A_W_B2_S8866"	1587276	1082445	0.32	78	0.372	"removed"	FALSE	0.17	"recurrence"	1587276	504831	1082445	0.31804865694435
"SC89_NKI_12RE_R52C17yesS_A_W_B2_S8946"	619831	491913	0.21	34	0.953	"kept"	FALSE	0.2	"recurrence"	619831	127918	491913	0.206375608835312
"SC89_NKI_12RE_R52C21noS_A_W_B1_S8950"	120608	105745	0.12	8	0.466	"removed"	FALSE	0.16	"recurrence"	120608	14863	105745	0.123233947996816
"SC89_NKI_12RE_R52C23yesS_A_W_B1_S8952"	377756	311344	0.18	22	0.629	"removed"	FALSE	0.1	"recurrence"	377756	66412	311344	0.175806605321954
"SC89_NKI_12RE_R52C24yesS_A_W_B1_S8953"	380087	315368	0.17	21	0.979	"kept"	FALSE	0.36	"recurrence"	380087	64719	315368	0.170274174070673
"SC89_NKI_12RE_R52C25noS_A_W_B1_S8954"	208194	173333	0.17	12	0.928	"kept"	FALSE	0.4	"recurrence"	208194	34861	173333	0.167444787073595
"SC89_NKI_12RE_R52C29yesS_A_W_B2_S8958"	446699	358604	0.2	25	0.547	"removed"	TRUE	0.02	"recurrence"	446699	88095	358604	0.197213336049555
"SC89_NKI_12RE_R52C2yesS_A_W_B1_S8931"	147641	106149	0.28	7	0.474	"removed"	FALSE	0.12	"recurrence"	147641	41492	106149	0.281033046376007
"SC89_NKI_12RE_R52C33noS_A_W_B2_S8962"	179597	151243	0.16	11	0.588	"removed"	TRUE	0.03	"recurrence"	179597	28354	151243	0.157875688346687
"SC89_NKI_12RE_R52C34yesS_A_W_B2_S8963"	659016	549911	0.17	41	0.493	"removed"	TRUE	0.02	"recurrence"	659016	109105	549911	0.165557437148719
"SC89_NKI_12RE_R52C36yesS_A_W_B1_S8965"	273205	221570	0.19	14	0.944	"kept"	FALSE	0.43	"recurrence"	273205	51635	221570	0.188997273109936
"SC89_NKI_12RE_R52C48yesS_A_W_B2_S8977"	167978	147794	0.12	10	0.935	"kept"	FALSE	0.41	"recurrence"	167978	20184	147794	0.120158592196597
"SC89_NKI_12RE_R52C52yesS_A_W_B2_S8981"	1019986	762912	0.25	56	1	"kept"	TRUE	0.01	"recurrence"	1019986	257074	762912	0.25203679266186
"SC89_NKI_12RE_R52C57yesS_A_W_B1_S8986"	304102	250499	0.18	17	0.969	"kept"	FALSE	0.35	"recurrence"	304102	53603	250499	0.17626651584008
"SC89_NKI_12RE_R52C58yesS_A_W_B1_S8987"	299794	245501	0.18	16	0.916	"kept"	FALSE	0.39	"recurrence"	299794	54293	245501	0.181101022702256
"SC89_NKI_12RE_R52C60yesS_A_W_B1_S8989"	175985	159000	0.1	12	0.674	"removed"	TRUE	0.03	"recurrence"	175985	16985	159000	0.0965139074352928
"SC89_NKI_12RE_R52C6yesS_A_W_B1_S8935"	120818	111666	0.08	8	0.594	"removed"	FALSE	0.08	"recurrence"	120818	9152	111666	0.0757503021073019
"SC89_NKI_12RE_R52C7noS_A_W_B1_S8936"	135305	118036	0.13	8	0.576	"removed"	TRUE	0.07	"recurrence"	135305	17269	118036	0.127630168877721
"SC89_NKI_12RE_R53C0yesS_A_W_B1_S9001"	133510	120637	0.1	8	0.887	"kept"	FALSE	0.46	"recurrence"	133510	12873	120637	0.0964197438394128
"SC89_NKI_12RE_R53C13yesS_A_W_B2_S9014"	317929	229344	0.28	16	0.612	"removed"	TRUE	0.03	"recurrence"	317929	88585	229344	0.278631392543618
"SC89_NKI_12RE_R53C14yesS_A_W_B2_S9015"	353651	310655	0.12	23	1	"kept"	TRUE	0	"recurrence"	353651	42996	310655	0.121577487409904
"SC89_NKI_12RE_R53C16yesS_A_W_B2_S9017"	246774	202325	0.18	14	0.77	"removed"	TRUE	0.03	"recurrence"	246774	44449	202325	0.180120271989756
"SC89_NKI_12RE_R53C17yesS_A_W_B2_S9018"	349913	307493	0.12	21	0.974	"kept"	FALSE	0.38	"recurrence"	349913	42420	307493	0.121230134347681
"SC89_NKI_12RE_R53C23yesS_A_W_B1_S9024"	168233	151223	0.1	11	0.504	"removed"	FALSE	0.35	"recurrence"	168233	17010	151223	0.101109770377988
"SC89_NKI_12RE_R53C25yesS_A_W_B1_S9026"	1178042	860289	0.27	58	0.876	"kept"	FALSE	0.45	"recurrence"	1178042	317753	860289	0.269729771943615
"SC89_NKI_12RE_R53C32yesS_A_W_B2_S9033"	162635	146294	0.1	10	0.516	"removed"	TRUE	0.05	"recurrence"	162635	16341	146294	0.100476527192794
"SC89_NKI_12RE_R53C34yesS_A_W_B2_S9035"	195397	173238	0.11	12	1	"kept"	TRUE	0	"recurrence"	195397	22159	173238	0.113405016453681
"SC89_NKI_12RE_R53C42yesS_A_W_B1_S9043"	384864	308452	0.2	21	0.974	"kept"	FALSE	0.37	"recurrence"	384864	76412	308452	0.198542861894072
"SC89_NKI_12RE_R53C51yesS_A_W_B2_S9052"	165237	146042	0.12	10	0.91	"kept"	FALSE	0.4	"recurrence"	165237	19195	146042	0.116166476031397
"SC89_NKI_12RE_R53C52yesS_A_W_B2_S9053"	879000	603371	0.31	42	0.897	"kept"	FALSE	0.22	"recurrence"	879000	275629	603371	0.313571103526735
"SC89_NKI_12RE_R53C57yesS_A_W_B1_S9058"	239418	201699	0.16	15	0.506	"removed"	FALSE	0.13	"recurrence"	239418	37719	201699	0.157544545522893
"SC89_NKI_12RE_R53C5yesS_A_W_B1_S9006"	745027	634789	0.15	46	1	"kept"	TRUE	0.01	"recurrence"	745027	110238	634789	0.147965107304836
"SC89_NKI_12RE_R53C69yesS_A_W_B2_S9070"	623560	442803	0.29	31	0.971	"kept"	FALSE	0.29	"recurrence"	623560	180757	442803	0.289879081403554
"SC89_NKI_12RE_R53C8yesS_A_W_B1_S9009"	340796	296583	0.13	20	0.968	"kept"	FALSE	0.4	"recurrence"	340796	44213	296583	0.129734503926102
"SC89_NKI_12RE_R54C10yesS_A_W_C2_S9083"	1288902	861327	0.33	58	0.98	"kept"	FALSE	0.4	"recurrence"	1288902	427575	861327	0.331735849583599
"SC89_NKI_12RE_R54C12yesS_A_W_C2_S9085"	860253	645999	0.25	44	0.987	"kept"	FALSE	0.37	"recurrence"	860253	214254	645999	0.249059288372142
"SC89_NKI_12RE_R54C18yesS_A_W_C1_S9091"	883984	643511	0.27	46	0.462	"removed"	FALSE	0.32	"recurrence"	883984	240473	643511	0.272033204220891
"SC89_NKI_12RE_R54C19yesS_A_W_C1_S9092"	828465	653894	0.21	48	0.994	"kept"	TRUE	0.01	"recurrence"	828465	174571	653894	0.210716204064143
"SC89_NKI_12RE_R54C25yesS_A_W_C1_S9098"	772500	609588	0.21	43	0.936	"kept"	FALSE	0.15	"recurrence"	772500	162912	609588	0.21088932038835
"SC89_NKI_12RE_R54C26yesS_A_W_C1_S9099"	592844	377244	0.36	28	0.511	"removed"	FALSE	0.53	"recurrence"	592844	215600	377244	0.363670712700137
"SC89_NKI_12RE_R54C27yesS_A_W_C2_S9100"	280941	174143	0.38	12	0.622	"removed"	TRUE	0.06	"recurrence"	280941	106798	174143	0.380143873624711
"SC89_NKI_12RE_R54C28yesS_A_W_C2_S9101"	502007	329794	0.34	22	0.964	"kept"	FALSE	0.38	"recurrence"	502007	172213	329794	0.343049001308747
"SC89_NKI_12RE_R54C29yesS_A_W_C2_S9102"	1371880	901707	0.34	60	0.987	"kept"	FALSE	0.38	"recurrence"	1371880	470173	901707	0.342721666618072
"SC89_NKI_12RE_R54C3yesS_A_W_C1_S9076"	2018262	1338519	0.34	99	0.44	"removed"	TRUE	0.03	"recurrence"	2018262	679743	1338519	0.336796213772047
"SC89_NKI_12RE_R54C42yesS_A_W_C1_S9115"	369551	253114	0.32	18	0.499	"removed"	FALSE	0.1	"recurrence"	369551	116437	253114	0.315076944724815
"SC89_NKI_12RE_R54C45yesS_A_W_C2_S9118"	1738257	1186749	0.32	87	0.942	"kept"	TRUE	0.07	"recurrence"	1738257	551508	1186749	0.317276444162169
"SC89_NKI_12RE_R54C47yesS_A_W_C2_S9120"	884985	623731	0.3	45	1	"kept"	TRUE	0.01	"recurrence"	884985	261254	623731	0.295207263399945
"SC89_NKI_12RE_R54C49yesS_A_W_C2_S9122"	128467	114076	0.11	8	0.532	"removed"	FALSE	0.29	"recurrence"	128467	14391	114076	0.112020985934131
"SC89_NKI_12RE_R54C51yesS_A_W_C2_S9124"	742779	598418	0.19	43	0.609	"removed"	TRUE	0.01	"recurrence"	742779	144361	598418	0.194352559778884
"SC89_NKI_12RE_R54C57yesS_A_W_C1_S9130"	999062	718719	0.28	52	1	"kept"	TRUE	0.01	"recurrence"	999062	280343	718719	0.280606208623689
"SC89_NKI_12RE_R54C61yesS_A_W_C1_S9134"	1864754	1197819	0.36	90	0.541	"removed"	TRUE	0.02	"recurrence"	1864754	666935	1197819	0.357653073810272
"SC89_NKI_12RE_R54C65yesS_A_W_C2_S9138"	1144165	702281	0.39	51	0.74	"removed"	TRUE	0.01	"recurrence"	1144165	441884	702281	0.386206534896628
"SC89_NKI_12RE_R54C67yesS_A_W_C2_S9140"	251832	149846	0.4	10	0.592	"removed"	TRUE	0.05	"recurrence"	251832	101986	149846	0.404976333428635
"SC89_NKI_12RE_R54C70yesS_A_W_C2_S9143"	1009086	725536	0.28	53	0.77	"removed"	TRUE	0.01	"recurrence"	1009086	283550	725536	0.280996862507259
"SC89_NKI_12RE_R54C7yesS_A_W_C1_S9080"	1460776	1058729	0.28	77	0.79	"removed"	TRUE	0.01	"recurrence"	1460776	402047	1058729	0.275228371769525
"SC89_NKI_12RE_R55C12yesS_A_W_C2_S9157"	589225	402101	0.32	26	0.697	"removed"	FALSE	0.74	"recurrence"	589225	187124	402101	0.317576477576478
"SC89_NKI_12RE_R55C20yesS_A_W_C1_S9165"	785970	467648	0.41	27	0.888	"kept"	FALSE	0.39	"recurrence"	785970	318322	467648	0.405005280099749
"SC89_NKI_12RE_R55C23yesS_A_W_C1_S9168"	1736393	1130601	0.35	82	0.632	"removed"	TRUE	0.02	"recurrence"	1736393	605792	1130601	0.348879545126017
"SC89_NKI_12RE_R55C2yesS_A_W_C1_S9147"	1676073	1177002	0.3	86	0.806	"kept"	TRUE	0.01	"recurrence"	1676073	499071	1177002	0.297762090314682
"SC89_NKI_12RE_R55C31yesS_A_W_C2_S9176"	810020	591966	0.27	42	0.506	"removed"	FALSE	0.14	"recurrence"	810020	218054	591966	0.269195822325375
"SC89_NKI_12RE_R55C36yesS_A_W_C1_S9181"	830522	605835	0.27	42	0.983	"kept"	FALSE	0.4	"recurrence"	830522	224687	605835	0.270537083906266
"SC89_NKI_12RE_R55C3yesS_A_W_C1_S9148"	1473670	1057739	0.28	77	0.636	"removed"	TRUE	0.04	"recurrence"	1473670	415931	1057739	0.282241614472711
"SC89_NKI_12RE_R55C43yesS_A_W_C1_S9188"	1437051	967265	0.33	66	0.963	"kept"	FALSE	0.4	"recurrence"	1437051	469786	967265	0.326909761727315
"SC89_NKI_12RE_R55C44yesS_A_W_C1_S9189"	960235	692306	0.28	51	0.645	"removed"	TRUE	0.02	"recurrence"	960235	267929	692306	0.279024405484074
"SC89_NKI_12RE_R55C45yesS_A_W_C2_S9190"	155189	135347	0.13	10	0.534	"removed"	TRUE	0.06	"recurrence"	155189	19842	135347	0.127857000173981
"SC89_NKI_12RE_R55C49yesS_A_W_C2_S9194"	334744	286102	0.15	21	0.655	"removed"	TRUE	0.02	"recurrence"	334744	48642	286102	0.145311043663217
"SC89_NKI_12RE_R55C53yesS_A_W_C2_S9198"	1394803	847822	0.39	60	0.644	"removed"	TRUE	0.01	"recurrence"	1394803	546981	847822	0.392156455069282
"SC89_NKI_12RE_R55C54yesS_A_W_C1_S9199"	1003691	656516	0.35	44	0.975	"kept"	FALSE	0.38	"recurrence"	1003691	347175	656516	0.345898289413774
"SC89_NKI_12RE_R55C58yesS_A_W_C1_S9203"	785313	518257	0.34	34	0.981	"kept"	FALSE	0.39	"recurrence"	785313	267056	518257	0.340063134062469
"SC89_NKI_12RE_R55C59yesS_A_W_C1_S9204"	801359	537246	0.33	38	0.52	"removed"	FALSE	0.41	"recurrence"	801359	264113	537246	0.329581373641526
"SC89_NKI_12RE_R55C5yesS_A_W_C1_S9150"	1174799	873481	0.26	66	0.382	"removed"	TRUE	0.05	"recurrence"	1174799	301318	873481	0.256484726323397
"SC89_NKI_12RE_R55C60yesS_A_W_C1_S9205"	1480915	947978	0.36	69	0.759	"removed"	TRUE	0.01	"recurrence"	1480915	532937	947978	0.359870080321963
"SC89_NKI_12RE_R55C62yesS_A_W_C1_S9207"	1439846	999093	0.31	73	1	"kept"	TRUE	0	"recurrence"	1439846	440753	999093	0.306111209115419
"SC89_NKI_12RE_R55C64yesS_A_W_C2_S9209"	987902	669121	0.32	48	0.782	"removed"	FALSE	0.11	"recurrence"	987902	318781	669121	0.322684841208946
"SC89_NKI_12RE_R55C65yesS_A_W_C2_S9210"	1379492	833929	0.4	60	0.605	"removed"	TRUE	0.01	"recurrence"	1379492	545563	833929	0.395481090140428
"SC89_NKI_12RE_R55C66yesS_A_W_C2_S9211"	743544	472346	0.36	33	1	"kept"	TRUE	0.01	"recurrence"	743544	271198	472346	0.364736989337551
"SC89_NKI_12RE_R56C17yesS_A_W_C2_S9234"	1783903	1144196	0.36	76	0.981	"kept"	FALSE	0.36	"recurrence"	1783903	639707	1144196	0.358599654801859
"SC89_NKI_12RE_R56C18yesS_A_W_C1_S9235"	1699548	1091249	0.36	78	0.615	"removed"	TRUE	0.02	"recurrence"	1699548	608299	1091249	0.357918105284464
"SC89_NKI_12RE_R56C19yesS_A_W_C1_S9236"	1026558	641923	0.37	41	0.97	"kept"	FALSE	0.4	"recurrence"	1026558	384635	641923	0.374684138645844
"SC89_NKI_12RE_R56C24yesS_A_W_C1_S9241"	2809773	1722873	0.39	121	0.981	"kept"	FALSE	0.2	"recurrence"	2809773	1086900	1722873	0.38682840215206
"SC89_NKI_12RE_R56C28yesS_A_W_C2_S9245"	1155725	737284	0.36	49	0.981	"kept"	FALSE	0.39	"recurrence"	1155725	418441	737284	0.362059313417984
"SC89_NKI_12RE_R56C36yesS_A_W_C1_S9253"	2062660	1340181	0.35	97	0.505	"removed"	FALSE	0.18	"recurrence"	2062660	722479	1340181	0.350265676359652
"SC89_NKI_12RE_R56C39yesS_A_W_C1_S9256"	1431897	855581	0.4	56	0.925	"kept"	FALSE	0.4	"recurrence"	1431897	576316	855581	0.402484256898366
"SC89_NKI_12RE_R56C41yesS_A_W_C1_S9258"	1534706	980635	0.36	66	0.979	"kept"	FALSE	0.37	"recurrence"	1534706	554071	980635	0.361027454118248
"SC89_NKI_12RE_R56C53yesS_A_W_C2_S9270"	668740	381666	0.43	26	0.358	"removed"	FALSE	0.16	"recurrence"	668740	287074	381666	0.429275951789933
"SC89_NKI_12RE_R56C59yesS_A_W_C1_S9276"	721772	469202	0.35	31	0.972	"kept"	FALSE	0.34	"recurrence"	721772	252570	469202	0.349930448950638
"SC89_NKI_12RE_R56C66yesS_A_W_C2_S9283"	926902	567865	0.39	38	0.96	"kept"	FALSE	0.37	"recurrence"	926902	359037	567865	0.387351629406345
"SC89_NKI_12RE_R56C69yesS_A_W_C2_S9286"	908526	584813	0.36	42	0.642	"removed"	TRUE	0.03	"recurrence"	908526	323713	584813	0.356305708367179
"SC89_NKI_12RE_R56C70yesS_A_W_C2_S9287"	798483	522243	0.35	37	1	"kept"	TRUE	0.01	"recurrence"	798483	276240	522243	0.345956019101221
"SC89_NKI_12RE_R57C0yesS_A_W_C1_S9289"	1286899	849614	0.34	60	0.727	"removed"	TRUE	0.01	"recurrence"	1286899	437285	849614	0.33979745108202
"SC89_NKI_12RE_R57C23yesS_A_W_C1_S9312"	1685054	1094659	0.35	79	0.894	"kept"	TRUE	0.01	"recurrence"	1685054	590395	1094659	0.35037156079271
"SC89_NKI_12RE_R57C26yesS_A_W_C1_S9315"	2177748	1481963	0.32	108	0.838	"kept"	TRUE	0.02	"recurrence"	2177748	695785	1481963	0.319497480883922
"SC89_NKI_12RE_R57C28yesS_A_W_C2_S9317"	1607473	1069385	0.33	70	0.912	"kept"	FALSE	0.4	"recurrence"	1607473	538088	1069385	0.3347415477585
"SC89_NKI_12RE_R57C2yesS_A_W_C1_S9291"	2150107	1411918	0.34	102	0.893	"kept"	TRUE	0.01	"recurrence"	2150107	738189	1411918	0.343326634441914
"SC89_NKI_12RE_R57C33yesS_A_W_C2_S9322"	1521973	991207	0.35	70	0.503	"removed"	TRUE	0.02	"recurrence"	1521973	530766	991207	0.3487354900514
"SC89_NKI_12RE_R57C36yesS_A_W_C1_S9325"	1391110	894387	0.36	63	0.787	"removed"	TRUE	0.02	"recurrence"	1391110	496723	894387	0.357069534400587
"SC89_NKI_12RE_R57C40yesS_A_W_C1_S9329"	1391891	889762	0.36	59	0.887	"kept"	FALSE	0.42	"recurrence"	1391891	502129	889762	0.360753104948592
"SC89_NKI_12RE_R57C4yesS_A_W_C1_S9293"	1186861	803438	0.32	53	0.962	"kept"	FALSE	0.32	"recurrence"	1186861	383423	803438	0.323056364645902
"SC89_NKI_12RE_R57C56yesS_A_W_C1_S9345"	982699	620321	0.37	41	0.987	"kept"	FALSE	0.39	"recurrence"	982699	362378	620321	0.368757880083322
"SC89_NKI_12RE_R57C5yesS_A_W_C1_S9294"	1646351	1091254	0.34	80	0.939	"kept"	TRUE	0.01	"recurrence"	1646351	555097	1091254	0.337168076552327
"SC89_NKI_12RE_R57C60yesS_A_W_C1_S9349"	1000386	626926	0.37	45	0.778	"removed"	TRUE	0.02	"recurrence"	1000386	373460	626926	0.373315900062576
"SC89_NKI_12RE_R57C61yesS_A_W_C1_S9350"	1598904	1001191	0.37	73	0.729	"removed"	TRUE	0.02	"recurrence"	1598904	597713	1001191	0.373826696286957
